"Gilles Simon","Nicolas Almagro",19,13
"Kevin Anderson","Lucas Pouille",22,16
"Feliciano Lopez","Steve Darcis",19,12
"David Goffin","Horacio Zeballos",19,8
"John Isner","Go Soeda",19,14
"Gael Monfils","Pablo Carreno Busta",19,13
"Roberto Bautista Agut","Ruben Bemelmans",19,10
"Richard Gasquet","Luke Saville",18,7
"Ivo Karlovic","Elias Ymer",25,19
"Bernard Tomic","Jan-Lennard Struff",23,20
"Pablo Andujar","Guillermo Garcia-Lopez",25,25
"Fabio Fognini","Tim Smyczek",18,9
"Sam Groth","Jack Sock",21,15
"Dominic Thiem","Dudi Sela",20,17
"Steve Johnson","Lukas Lacko",28,21
"Adrian Mannarino","Michael Berrer",24,12
"Albert Ramos-Vinolas","Denis Istomin",15,6
"Rajeev Ram","Ivo Karlovic",19,19
"Ivo Karlovic","Jack Sock",13,10
"Ivo Karlovic","Dustin Brown",13,9
"Jack Sock","Jan Hernych",0,1
"Rajeev Ram","Adrian Mannarino",16,18
"Ivo Karlovic","Malek Jaziri",13,10
"Jack Sock","Lukas Lacko",16,16
"Adrian Mannarino","Edouard Roger-Vasselin",13,11
"Tatsuma Ito","Steve Johnson",12,8
"Rajeev Ram","John Isner",19,16
"Ivo Karlovic","Illya Marchenko",19,17
"John-Patrick Smith","Bernard Tomic",13,8
"Jack Sock","Radek Stepanek",12,2
"Adrian Mannarino","Tommy Haas",19,17
"Steve Johnson","Michael Berrer",18,10
"Benoit Paire","David Goffin",12,5
"Tommy Robredo","Albert Ramos-Vinolas",12,8
"Albert Ramos-Vinolas","Luca Vanni",12,8
"Bernard Tomic","Adrian Mannarino",15,9
"Adrian Mannarino","Ivo Karlovic",14,12
"Bernard Tomic","Michael Berrer",19,17
"Ivo Karlovic","Radek Stepanek",16,16
"Bernard Tomic","Tatsuma Ito",12,5
"Adrian Mannarino","Malek Jaziri",13,10
"Ivo Karlovic","Daniel Elahi Galan",18,11
"Bernard Tomic","Adrian Menendez-Maceiras",18,13
"Adrian Mannarino","Rajeev Ram",13,8
"Dominic Thiem","Joao Sousa",12,5
"Dominic Thiem","Gael Monfils",13,10
"Joao Sousa","Roberto Bautista Agut",16,11
"Gael Monfils","Philipp Kohlschreiber",17,16
"Roberto Bautista Agut","Borna Coric",12,6
"Dominic Thiem","Andreas Haider-Maurer",15,8
"Joao Sousa","Fabio Fognini",16,14
"Gael Monfils","Bastian Trinker",12,3
"Roberto Bautista Agut","Blaz Kavcic",12,3
"Joao Sousa","Andreas Seppi",12,4
"Dominic Thiem","Dusan Lajovic",9,2
"Fabio Fognini","Damir Dzumhur",13,8
"Philipp Kohlschreiber","Paolo Lorenzi",13,7
"Fabio Fognini","Jiri Vesely",12,8
"Philipp Kohlschreiber","Santiago Giraldo",12,5
"Joao Sousa","Toni Androic",12,3
"John Isner","Marcos Baghdatis",12,6
"John Isner","Denis Kudla",17,13
"John Isner","Ricardas Berankis",13,10
"John Isner","Radek Stepanek",14,12
"Denis Kudla","Jack Sock",13,9
"Go Soeda","Adrian Mannarino",12,6
"Ricardas Berankis","Steve Johnson",12,6
"Steve Johnson","Lukas Lacko",18,10
"Dominic Thiem","David Goffin",13,7
"David Goffin","Thomaz Bellucci",12,6
"Dominic Thiem","Feliciano Lopez",18,13
"David Goffin","Joao Sousa",19,17
"Feliciano Lopez","Santiago Giraldo",13,10
"Dominic Thiem","Pablo Carreno Busta",15,12
"David Goffin","Horacio Zeballos",12,2
"Feliciano Lopez","Julian Reister",14,11
"Dominic Thiem","Federico Delbonis",12,7
"Joao Sousa","Denis Istomin",19,16
"Joao Sousa","Henri Laaksonen",13,7
"Rafael Nadal","Fabio Fognini",14,10
"Rafael Nadal","Andreas Seppi",12,3
"Fabio Fognini","Lucas Pouille",13,8
"Rafael Nadal","Pablo Cuevas",12,5
"Fabio Fognini","Aljaz Bedene",13,9
"Rafael Nadal","Jiri Vesely",13,10
"Aljaz Bedene","Roberto Bautista Agut",14,12
"Fabio Fognini","Albert Ramos-Vinolas",15,11
"Rafael Nadal","Fernando Verdasco",15,8
"Roberto Bautista Agut","Borna Coric",12,7
"Jaume Munar","Guillermo Garcia-Lopez",1,2
"Fabio Fognini","Jeremy Chardy",18,14
"Benoit Paire","Philipp Kohlschreiber",15,10
"Albert Ramos-Vinolas","Nicolas Almagro",13,10
"Philipp Kohlschreiber","Paul-Henri Mathieu",14,10
"Philipp Kohlschreiber","Dominic Thiem",13,6
"Dominic Thiem","Albert Montanes",10,8
"Philipp Kohlschreiber","Fabio Fognini",13,10
"Dominic Thiem","Andreas Haider-Maurer",14,16
"Fabio Fognini","Dennis Novak",12,3
"Philipp Kohlschreiber","Santiago Giraldo",12,2
"Philipp Kohlschreiber","Jan-Lennard Struff",18,13
"Diego Schwartzman","Albert Ramos-Vinolas",12,7
"Kei Nishikori","John Isner",16,14
"Kei Nishikori","Marin Cilic",15,11
"John Isner","Steve Johnson",16,15
"Kei Nishikori","Sam Groth",12,8
"Marin Cilic","Alexander Zverev",14,11
"John Isner","Ricardas Berankis",17,13
"Steve Johnson","Jack Sock",13,7
"Kei Nishikori","Leonardo Mayer",12,8
"Marin Cilic","Sam Querrey",14,12
"Jack Sock","Richard Gasquet",19,17
"Steve Johnson","Grigor Dimitrov",13,12
"Sam Groth","Feliciano Lopez",12,7
"John Isner","Vasek Pospisil",13,10
"Teymuraz Gabashvili","Andy Murray",17,16
"Kei Nishikori","James Duckworth",18,12
"Marin Cilic","Hyeon Chung",13,9
"Richard Gasquet","Gilles Muller",17,15
"Alexander Zverev","Kevin Anderson",14,13
"Grigor Dimitrov","Guido Pella",13,10
"Feliciano Lopez","Lleyton Hewitt",17,14
"John Isner","Victor Estrella Burgos",13,9
"Alexandr Dolgopolov","Ivo Karlovic",13,10
"Steve Johnson","Bernard Tomic",18,13
"Jack Sock","Ruben Bemelmans",13,9
"Steve Johnson","Lukas Lacko",13,8
"Andy Murray","Novak Djokovic",16,13
"Novak Djokovic","Jeremy Chardy",12,8
"Andy Murray","Kei Nishikori",12,3
"Novak Djokovic","Ernests Gulbis",18,14
"Andy Murray","Jo-Wilfried Tsonga",12,8
"Kei Nishikori","Rafael Nadal",12,6
"Jeremy Chardy","John Isner",20,19
"Novak Djokovic","Jack Sock",12,3
"Andy Murray","Gilles Muller",12,5
"Kei Nishikori","David Goffin",12,8
"Rafael Nadal","Mikhail Youzhny",12,6
"Jo-Wilfried Tsonga","Bernard Tomic",13,9
"John Isner","Nick Kyrgios",13,8
"Jeremy Chardy","Ivo Karlovic",17,16
"Novak Djokovic","Thomaz Bellucci",13,9
"Andy Murray","Tommy Robredo",13,9
"Nick Kyrgios","Stan Wawrinka",16,10
"Kei Nishikori","Pablo Andujar",12,6
"Donald Young","Tomas Berdych",13,9
"Bernard Tomic","Marin Cilic",12,7
"Rafael Nadal","Sergiy Stakhovsky",13,9
"Ivo Karlovic","Milos Raonic",14,12
"Mikhail Youzhny","Gilles Simon",12,5
"Jo-Wilfried Tsonga","Roberto Bautista Agut",19,18
"David Goffin","Sam Querrey",12,8
"Jack Sock","Grigor Dimitrov",19,18
"Gilles Muller","Gael Monfils",16,15
"John Isner","Vasek Pospisil",17,15
"Gilles Simon","Andreas Seppi",12,6
"Lukas Rosol","Kevin Anderson",14,12
"David Goffin","Steve Johnson",12,4
"Grigor Dimitrov","Alexandr Dolgopolov",13,9
"Gael Monfils","Fabio Fognini",12,4
"John Isner","Benjamin Becker",18,14
"Roberto Bautista Agut","Janko Tipsarevic",12,7
"Ernests Gulbis","Dominic Thiem",16,13
"Ivo Karlovic","Jerzy Janowicz",13,10
"Tommy Robredo","Feliciano Lopez",15,12
"Jack Sock","Adrian Mannarino",15,14
"Bernard Tomic","Joao Sousa",12,6
"Roger Federer","Novak Djokovic",13,9
"Novak Djokovic","Alexandr Dolgopolov",17,14
"Roger Federer","Andy Murray",13,10
"Novak Djokovic","Stan Wawrinka",12,5
"Roger Federer","Feliciano Lopez",12,7
"Andy Murray","Richard Gasquet",16,11
"Alexandr Dolgopolov","Tomas Berdych",12,6
"Novak Djokovic","David Goffin",14,13
"Roger Federer","Kevin Anderson",12,2
"Andy Murray","Grigor Dimitrov",18,17
"Stan Wawrinka","Ivo Karlovic",20,19
"Tomas Berdych","Tommy Robredo",12,1
"Richard Gasquet","Marin Cilic",13,8
"Feliciano Lopez","Rafael Nadal",18,17
"Novak Djokovic","Benoit Paire",13,7
"Roger Federer","Roberto Bautista Agut",12,8
"Andy Murray","Mardy Fish",13,10
"Stan Wawrinka","Borna Coric",16,15
"Tomas Berdych","Thomaz Bellucci",12,5
"Marin Cilic","Joao Sousa",12,6
"Rafael Nadal","Jeremy Chardy",12,7
"Richard Gasquet","Thanasi Kokkinakis",13,8
"David Goffin","Fernando Verdasco",13,10
"Kevin Anderson","Jack Sock",13,9
"Grigor Dimitrov","Vasek Pospisil",14,12
"Alexandr Dolgopolov","Bernard Tomic",12,5
"Ivo Karlovic","Martin Klizan",13,9
"Feliciano Lopez","Andreas Seppi",13,8
"Feliciano Lopez","Milos Raonic",13,10
"Ivo Karlovic","Gilles Simon",18,14
"Sam Querrey","John Isner",13,9
"Richard Gasquet","Nick Kyrgios",12,3
"David Goffin","Yen-Hsun Lu",17,14
"Jerzy Janowicz","Gael Monfils",13,9
"Kevin Anderson","Leonardo Mayer",16,13
"Grigor Dimitrov","Lukas Rosol",15,11
"Roberto Bautista Agut","Pablo Cuevas",12,7
"Martin Klizan","Dominic Thiem",17,18
"Thanasi Kokkinakis","Fabio Fognini",16,11
"Andreas Seppi","Adrian Mannarino",12,6
"Jack Sock","Bjorn Fratangelo",12,3
"Joao Sousa","Philipp Kohlschreiber",18,11
"Bernard Tomic","Sergiy Stakhovsky",12,7
"Nicolas Mahut","Steve Johnson",12,6
"Steve Johnson","James Duckworth",13,9
"Kevin Anderson","Pierre-Hugues Herbert",13,9
"Kevin Anderson","Malek Jaziri",12,7
"Pierre-Hugues Herbert","Steve Johnson",16,14
"Kevin Anderson","Borna Coric",13,8
"Steve Johnson","Yen-Hsun Lu",0,0
"Kevin Anderson","Jerzy Janowicz",13,10
"Steve Johnson","Jo-Wilfried Tsonga",17,15
"Aljaz Bedene","Gilles Simon",20,19
"Kevin Anderson","Mikhail Kukushkin",16,11
"Yen-Hsun Lu","Guillermo Garcia-Lopez",12,6
"Pablo Carreno Busta","Joao Sousa",12,8
"Steve Johnson","Sam Groth",18,12
"Novak Djokovic","Roger Federer",23,19
"Novak Djokovic","Marin Cilic",18,3
"Roger Federer","Stan Wawrinka",18,8
"Novak Djokovic","Feliciano Lopez",22,16
"Roger Federer","Richard Gasquet",18,7
"Stan Wawrinka","Kevin Anderson",18,8
"Marin Cilic","Jo-Wilfried Tsonga",27,25
"Novak Djokovic","Roberto Bautista Agut",22,16
"Roger Federer","John Isner",21,17
"Kevin Anderson","Andy Murray",26,22
"Stan Wawrinka","Donald Young",19,17
"Richard Gasquet","Tomas Berdych",20,14
"Marin Cilic","Jeremy Chardy",21,16
"Feliciano Lopez","Fabio Fognini",19,10
"Novak Djokovic","Andreas Seppi",20,13
"Roger Federer","Philipp Kohlschreiber",18,11
"Andy Murray","Thomaz Bellucci",19,10
"Stan Wawrinka","Ruben Bemelmans",19,13
"Tomas Berdych","Guillermo Garcia-Lopez",25,19
"Jeremy Chardy","David Ferrer",23,16
"Fabio Fognini","Rafael Nadal",25,23
"Marin Cilic","Mikhail Kukushkin",31,24
"Feliciano Lopez","Milos Raonic",19,11
"Richard Gasquet","Bernard Tomic",18,8
"John Isner","Jiri Vesely",12,7
"Roberto Bautista Agut","David Goffin",16,17
"Kevin Anderson","Dominic Thiem",20,15
"Novak Djokovic","Andreas Haider-Maurer",18,7
"Roger Federer","Steve Darcis",18,4
"Andy Murray","Adrian Mannarino",27,18
"Stan Wawrinka","Hyeon Chung",21,18
"Tomas Berdych","Jurgen Melzer",19,10
"David Ferrer","Filip Krajinovic",21,16
"Rafael Nadal","Diego Schwartzman",20,14
"Marin Cilic","Evgeny Donskoy",19,10
"Milos Raonic","Fernando Verdasco",25,19
"Richard Gasquet","Robin Haase",23,19
"John Isner","Mikhail Youzhny",18,11
"David Goffin","Ricardas Berankis",26,20
"Kevin Anderson","Austin Krajicek",18,9
"Mikhail Kukushkin","Grigor Dimitrov",25,25
"Feliciano Lopez","Mardy Fish",22,23
"Dominic Thiem","Denis Istomin",13,8
"Jiri Vesely","Ivo Karlovic",26,26
"Roberto Bautista Agut","Pablo Carreno Busta",24,20
"Bernard Tomic","Lleyton Hewitt",27,23
"Ruben Bemelmans","Jack Sock",16,16
"Philipp Kohlschreiber","Lukas Rosol",19,10
"Guillermo Garcia-Lopez","Nicolas Mahut",24,14
"Fabio Fognini","Pablo Cuevas",18,11
"Novak Djokovic","Joao Souza",18,3
"Roger Federer","Leonardo Mayer",18,5
"Andy Murray","Nick Kyrgios",23,15
"Benoit Paire","Kei Nishikori",26,26
"Stan Wawrinka","Albert Ramos-Vinolas",20,15
"Tomas Berdych","Bjorn Fratangelo",18,9
"David Ferrer","Radu Albot",23,12
"Rafael Nadal","Borna Coric",22,15
"Marin Cilic","Guido Pella",20,15
"Milos Raonic","Tim Smyczek",19,11
"Donald Young","Gilles Simon",24,24
"Richard Gasquet","Thanasi Kokkinakis",22,16
"John Isner","Malek Jaziri",18,9
"David Goffin","Simone Bolelli",18,7
"Kevin Anderson","Andrey Rublev",26,21
"Illya Marchenko","Gael Monfils",13,10
"Grigor Dimitrov","Matthew Ebden",18,10
"Feliciano Lopez","Nikoloz Basilashvili",19,10
"Dominic Thiem","Daniel Gimeno-Traver",20,13
"Ivo Karlovic","Federico Delbonis",20,13
"Roberto Bautista Agut","Pierre-Hugues Herbert",19,11
"Bernard Tomic","Damir Dzumhur",24,20
"Jack Sock","Victor Estrella Burgos",18,7
"Philipp Kohlschreiber","Alexander Zverev",26,19
"Guillermo Garcia-Lopez","Janko Tipsarevic",27,22
"Fabio Fognini","Steve Johnson",21,19
"Ricardas Berankis","Joao Sousa",25,22
"Adrian Mannarino","Konstantin Kravchuk",19,11
"Jo-Wilfried Tsonga","Gilles Simon",14,14
"Gilles Simon","Martin Klizan",12,8
"Jo-Wilfried Tsonga","Philipp Kohlschreiber",12,7
"Philipp Kohlschreiber","Stan Wawrinka",0,0
"Gilles Simon","Gilles Muller",12,8
"Martin Klizan","Guillermo Garcia-Lopez",17,15
"Stan Wawrinka","Dustin Brown",17,15
"Gilles Simon","Edouard Roger-Vasselin",12,6
"Guillermo Garcia-Lopez","Pierre-Hugues Herbert",16,12
"Philipp Kohlschreiber","Paolo Lorenzi",12,6
"Nicolas Mahut","Adrian Mannarino",18,14
"Philipp Kohlschreiber","John Millman",13,9
"Adrian Mannarino","Vincent Millot",13,7
"Milos Raonic","Joao Sousa",15,12
"Milos Raonic","Roberto Bautista Agut",13,8
"Joao Sousa","Dominic Thiem",13,10
"Milos Raonic","Tommy Robredo",12,3
"Dominic Thiem","Denis Istomin",13,7
"Roberto Bautista Agut","Lucas Pouille",12,5
"Joao Sousa","Simone Bolelli",14,12
"Simone Bolelli","Tomas Berdych",13,10
"Milos Raonic","Evgeny Donskoy",12,8
"Dominic Thiem","Andreas Haider-Maurer",13,8
"Roberto Bautista Agut","Teymuraz Gabashvili",18,15
"Joao Sousa","Marcel Granollers",12,6
"Joao Sousa","Radu Albot",16,15
"David Ferrer","Feliciano Lopez",14,10
"David Ferrer","Benjamin Becker",15,12
"Feliciano Lopez","Nick Kyrgios",14,12
"David Ferrer","Mikhail Kukushkin",12,7
"Feliciano Lopez","Vasek Pospisil",18,12
"Nick Kyrgios","Ivo Karlovic",14,12
"Benjamin Becker","Grigor Dimitrov",13,10
"David Ferrer","Radek Stepanek",13,8
"Feliciano Lopez","Mischa Zverev",13,9
"Ivo Karlovic","Nikoloz Basilashvili",17,14
"Grigor Dimitrov","Joao Sousa",14,13
"Joao Sousa","Michal Przysiezny",12,4
"Tomas Berdych","Guillermo Garcia-Lopez",13,9
"Tomas Berdych","Tommy Robredo",12,5
"Guillermo Garcia-Lopez","Marin Cilic",14,14
"Tomas Berdych","Jiri Vesely",12,5
"Marin Cilic","Hyeon Chung",13,10
"Guillermo Garcia-Lopez","Adrian Mannarino",0,0
"Tomas Berdych","Austin Krajicek",13,8
"Marin Cilic","John Millman",16,12
"Guillermo Garcia-Lopez","Lukas Rosol",12,7
"Adrian Mannarino","Yan Bai",14,11
"Adrian Mannarino","Lucas Pouille",12,3
"Novak Djokovic","Rafael Nadal",12,4
"Novak Djokovic","David Ferrer",12,5
"Rafael Nadal","Fabio Fognini",13,8
"Novak Djokovic","John Isner",12,4
"Rafael Nadal","Jack Sock",15,13
"David Ferrer","Yen-Hsun Lu",12,4
"Fabio Fognini","Pablo Cuevas",14,9
"Novak Djokovic","Ze Zhang",12,3
"Rafael Nadal","Vasek Pospisil",13,10
"David Ferrer","Lukas Rosol",13,8
"John Isner","John Millman",17,16
"Fabio Fognini","David Goffin",14,10
"Pablo Cuevas","Ivo Karlovic",14,12
"Jack Sock","Andreas Haider-Maurer",12,4
"Novak Djokovic","Simone Bolelli",12,2
"Pablo Cuevas","Tomas Berdych",12,8
"Rafael Nadal","Di Wu",12,8
"David Ferrer","Thomaz Bellucci",12,7
"Viktor Troicki","Milos Raonic",12,8
"John Isner","Dominic Thiem",13,6
"David Goffin","Andreas Seppi",12,5
"Fabio Fognini","Martin Klizan",12,3
"Ivo Karlovic","Guillermo Garcia-Lopez",14,11
"Yen-Hsun Lu","Adrian Mannarino",12,5
"Jack Sock","Teymuraz Gabashvili",12,7
"Stan Wawrinka","Benoit Paire",12,6
"Stan Wawrinka","Gilles Muller",13,10
"Benoit Paire","Kei Nishikori",13,12
"Stan Wawrinka","Austin Krajicek",12,7
"Kei Nishikori","Marin Cilic",16,14
"Gilles Muller","Gilles Simon",12,7
"Stan Wawrinka","Tatsuma Ito",14,13
"Kei Nishikori","Sam Querrey",13,9
"Gilles Simon","Jiri Vesely",12,6
"Marin Cilic","Steve Johnson",12,6
"Austin Krajicek","Joao Sousa",14,13
"Nick Kyrgios","Roberto Bautista Agut",12,6
"Stan Wawrinka","Radek Stepanek",13,8
"Kei Nishikori","Borna Coric",14,9
"Gilles Simon","Mikhail Youzhny",12,8
"Roberto Bautista Agut","Richard Gasquet",12,5
"Gilles Muller","Kevin Anderson",12,5
"Marin Cilic","Donald Young",18,16
"Joao Sousa","Feliciano Lopez",16,11
"Benoit Paire","Grigor Dimitrov",15,11
"Steve Johnson","Bernard Tomic",8,4
"Nick Kyrgios","Albert Ramos-Vinolas",18,13
"Novak Djokovic","Jo-Wilfried Tsonga",12,6
"Novak Djokovic","Andy Murray",12,4
"Jo-Wilfried Tsonga","Rafael Nadal",13,15
"Novak Djokovic","Bernard Tomic",13,7
"Andy Murray","Tomas Berdych",12,4
"Rafael Nadal","Stan Wawrinka",12,3
"Jo-Wilfried Tsonga","Kevin Anderson",18,17
"Novak Djokovic","Feliciano Lopez",12,5
"Andy Murray","John Isner",18,15
"Stan Wawrinka","Marin Cilic",19,16
"Tomas Berdych","Gilles Simon",12,6
"Kevin Anderson","Kei Nishikori",14,12
"Rafael Nadal","Milos Raonic",13,9
"Bernard Tomic","Richard Gasquet",18,14
"Jo-Wilfried Tsonga","Albert Ramos-Vinolas",19,16
"Novak Djokovic","Martin Klizan",12,3
"Albert Ramos-Vinolas","Roger Federer",15,15
"Andy Murray","Steve Johnson",12,6
"Stan Wawrinka","Viktor Troicki",13,9
"Tomas Berdych","Jack Sock",17,16
"Kei Nishikori","Nick Kyrgios",13,14
"Bernard Tomic","David Ferrer",12,6
"Rafael Nadal","Ivo Karlovic",20,18
"Milos Raonic","Roberto Bautista Agut",19,17
"Gilles Simon","Leonardo Mayer",18,13
"Richard Gasquet","Vasek Pospisil",15,14
"Kevin Anderson","Fabio Fognini",13,9
"John Isner","David Goffin",13,9
"Marin Cilic","Borna Coric",12,3
"Feliciano Lopez","Dominic Thiem",19,16
"Milos Raonic","Thomaz Bellucci",14,12
"Gilles Simon","Nikoloz Basilashvili",16,9
"Richard Gasquet","Gilles Muller",13,8
"Kevin Anderson","Tommy Haas",13,8
"John Isner","Adrian Mannarino",12,3
"Marin Cilic","Di Wu",17,15
"Feliciano Lopez","Andrey Kuznetsov",13,10
"Roberto Bautista Agut","Guillermo Garcia-Lopez",12,5
"Fabio Fognini","Joao Sousa",13,9
"David Goffin","Go Soeda",12,6
"Steve Johnson","Andreas Seppi",17,13
"Ivo Karlovic","Jeremy Chardy",13,10
"Albert Ramos-Vinolas","Sam Querrey",17,15
"Jack Sock","Lukasz Kubot",12,6
"Dominic Thiem","Yen-Hsun Lu",12,6
"Bernard Tomic","Fernando Verdasco",13,9
"Albert Ramos-Vinolas","Michael Berrer",13,10
"Albert Ramos-Vinolas","Zhizhen Zhang",12,7
"Marin Cilic","Roberto Bautista Agut",12,8
"Marin Cilic","Evgeny Donskoy",12,4
"Roberto Bautista Agut","Philipp Kohlschreiber",12,8
"Marin Cilic","Andrey Kuznetsov",12,3
"Roberto Bautista Agut","Lucas Pouille",12,6
"Philipp Kohlschreiber","Robin Haase",12,6
"Marin Cilic","Denis Istomin",16,15
"Roberto Bautista Agut","Marsel Ilhan",13,7
"Philipp Kohlschreiber","Aslan Karatsev",15,16
"Daniel Gimeno-Traver","Joao Sousa",18,17
"Tomas Berdych","Jack Sock",13,8
"Tomas Berdych","Marcos Baghdatis",6,1
"Jack Sock","Richard Gasquet",12,6
"Tomas Berdych","Grigor Dimitrov",13,9
"Richard Gasquet","Jeremy Chardy",15,15
"Jack Sock","Gilles Simon",14,11
"Tomas Berdych","Alexander Zverev",12,7
"Richard Gasquet","Steve Darcis",8,1
"Gilles Simon","Leonardo Mayer",12,6
"Marcos Baghdatis","Bernard Tomic",13,9
"Grigor Dimitrov","Nicolas Almagro",12,6
"Jack Sock","Fernando Verdasco",19,17
"Grigor Dimitrov","Filip Krajinovic",13,8
"Jack Sock","Pablo Carreno Busta",18,13
"Steve Darcis","Adrian Mannarino",13,10
"David Ferrer","Steve Johnson",17,15
"David Ferrer","Gael Monfils",14,11
"Steve Johnson","Ernests Gulbis",13,9
"David Ferrer","Fabio Fognini",12,6
"Steve Johnson","Kevin Anderson",18,17
"Gael Monfils","Lukas Rosol",18,13
"Ernests Gulbis","Ivo Karlovic",14,12
"David Ferrer","Guillermo Garcia-Lopez",12,2
"Kevin Anderson","Jiri Vesely",19,15
"Ernests Gulbis","John Isner",16,14
"Gael Monfils","Paolo Lorenzi",12,8
"Ivo Karlovic","Sergiy Stakhovsky",13,9
"Fabio Fognini","Radek Stepanek",12,5
"Steve Johnson","Jerzy Janowicz",18,15
"David Ferrer","Albert Ramos-Vinolas",13,13
"Kevin Anderson","Andreas Haider-Maurer",13,9
"John Isner","Kenny De Schepper",14,12
"Jerzy Janowicz","Dominic Thiem",15,16
"Gael Monfils","Thomaz Bellucci",18,14
"Ivo Karlovic","Andreas Seppi",13,9
"Fabio Fognini","Paul-Henri Mathieu",15,13
"Guillermo Garcia-Lopez","Santiago Giraldo",12,7
"Steve Johnson","Alexandr Dolgopolov",16,11
"Roger Federer","Rafael Nadal",17,13
"Roger Federer","Jack Sock",12,7
"Rafael Nadal","Richard Gasquet",13,10
"Roger Federer","David Goffin",15,10
"Rafael Nadal","Marin Cilic",16,12
"Richard Gasquet","Ivo Karlovic",19,17
"Jack Sock","Donald Young",17,13
"Roger Federer","Philipp Kohlschreiber",16,14
"Rafael Nadal","Grigor Dimitrov",16,13
"Donald Young","Kevin Anderson",13,8
"Richard Gasquet","Dominic Thiem",13,10
"Jack Sock","John Isner",13,9
"Marin Cilic","Teymuraz Gabashvili",12,4
"David Goffin","Adrian Mannarino",12,7
"Ivo Karlovic","Dusan Lajovic",14,11
"Roger Federer","Mikhail Kukushkin",12,3
"Ivo Karlovic","Stan Wawrinka",16,16
"Rafael Nadal","Lukas Rosol",15,17
"Kevin Anderson","Borna Coric",12,5
"Richard Gasquet","Jiri Vesely",18,14
"John Isner","Ernests Gulbis",12,7
"Marin Cilic","Marco Chiudinelli",13,9
"David Goffin","Andreas Seppi",15,14
"Grigor Dimitrov","Sergiy Stakhovsky",12,7
"Philipp Kohlschreiber","Jerzy Janowicz",15,13
"Adrian Mannarino","Viktor Troicki",18,17
"Jack Sock","Denis Kudla",12,6
"Dominic Thiem","Robin Haase",14,17
"Adrian Mannarino","Denis Kudla",14,12
"Adrian Mannarino","John-Patrick Smith",12,8
"Ruben Bemelmans","Albert Ramos-Vinolas",14,15
"Joao Sousa","Roberto Bautista Agut",15,13
"Roberto Bautista Agut","Steve Johnson",17,15
"Joao Sousa","Vasek Pospisil",12,8
"Steve Johnson","Guillermo Garcia-Lopez",13,9
"Roberto Bautista Agut","Mischa Zverev",12,7
"Joao Sousa","Pablo Cuevas",12,8
"Steve Johnson","Feliciano Lopez",13,10
"Pablo Cuevas","Bernard Tomic",15,13
"Mischa Zverev","Fabio Fognini",13,8
"Joao Sousa","Benoit Paire",14,12
"Guillermo Garcia-Lopez","Taro Daniel",12,7
"Roberto Bautista Agut","Andrey Rublev",12,5
"Guillermo Garcia-Lopez","Fernando Verdasco",15,13
"Roberto Bautista Agut","Nicolas Almagro",17,16
"Steve Johnson","Martin Klizan",12,7
"Joao Sousa","Gilles Muller",13,9
"Novak Djokovic","Andy Murray",12,6
"Novak Djokovic","Stan Wawrinka",15,9
"Andy Murray","David Ferrer",12,7
"Novak Djokovic","Tomas Berdych",14,12
"Andy Murray","Richard Gasquet",16,15
"Stan Wawrinka","Rafael Nadal",14,12
"David Ferrer","John Isner",18,12
"Novak Djokovic","Gilles Simon",13,8
"Andy Murray","David Goffin",12,1
"John Isner","Roger Federer",17,18
"Stan Wawrinka","Viktor Troicki",13,9
"Tomas Berdych","Jo-Wilfried Tsonga",12,7
"Richard Gasquet","Kei Nishikori",11,7
"Rafael Nadal","Kevin Anderson",17,14
"David Ferrer","Grigor Dimitrov",18,12
"Novak Djokovic","Thomaz Bellucci",13,8
"Andy Murray","Borna Coric",12,3
"Roger Federer","Andreas Seppi",12,2
"Stan Wawrinka","Bernard Tomic",13,9
"Tomas Berdych","Edouard Roger-Vasselin",17,14
"Kei Nishikori","Jeremy Chardy",19,14
"Rafael Nadal","Lukas Rosol",12,4
"David Ferrer","Alexandr Dolgopolov",12,4
"Jo-Wilfried Tsonga","Roberto Bautista Agut",12,4
"Richard Gasquet","Leonardo Mayer",13,7
"Kevin Anderson","Dominic Thiem",20,19
"Grigor Dimitrov","Marin Cilic",14,12
"John Isner","Aljaz Bedene",13,9
"Gilles Simon","Benoit Paire",16,11
"Viktor Troicki","Feliciano Lopez",19,16
"David Goffin","Dusan Lajovic",12,4
"Roberto Bautista Agut","Pierre-Hugues Herbert",16,11
"Grigor Dimitrov","Pablo Carreno Busta",12,5
"Benoit Paire","Gael Monfils",15,16
"Edouard Roger-Vasselin","Ivo Karlovic",18,18
"Lukas Rosol","Guillermo Garcia-Lopez",14,11
"Dominic Thiem","Adrian Mannarino",17,11
"Bernard Tomic","Fabio Fognini",12,5
"Viktor Troicki","Jack Sock",12,5
"Paul-Henri Mathieu","Albert Ramos-Vinolas",12,5
"Novak Djokovic","Roger Federer",12,7
"Novak Djokovic","Rafael Nadal",12,6
"Roger Federer","Stan Wawrinka",13,8
"Stan Wawrinka","Andy Murray",13,10
"Rafael Nadal","David Ferrer",18,14
"Novak Djokovic","Tomas Berdych",13,8
"Roger Federer","Kei Nishikori",17,15
"Rafael Nadal","Andy Murray",12,5
"Stan Wawrinka","David Ferrer",13,7
"Roger Federer","Novak Djokovic",13,7
"Kei Nishikori","Tomas Berdych",16,14
"Andy Murray","David Ferrer",12,8
"Rafael Nadal","Stan Wawrinka",12,5
